Round_num,Winner_Id,Loser_Id,WRank,LRank,WPts,LPts,Wsets,Lsets,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL,SetsTotales,LabelWinnerRank,LabelWinnerPoints,LabelWinnerOddsB65,LabelWinnerOddsPS,LabelWinnerOddsMAX,LabelWinnerOddsAvg,WinnerRoundsWon,LoserRoundsWon,LabelWinnerRounds,LabelWinnerRoundsAndOddsAvg,WinnerRoundsLost,LoserRoundsLost,WinnerRoundsPlayed,LoserRoundsPlayed,LabelWinnerRoundsWonOverAll,LabelLoserRoundsWonOverAll
1,113,60,7,151.0,3860,376.0,3.0,0.0,1.14,5.5,1.15,6.48,1.18,6.48,1.15,5.57,3,1.0,1.0,1,1,1,1,6,1,1,1,0,4,6,5,1.0,0.2
1,63,277,252,19.0,182,1840.0,3.0,2.0,8.0,1.08,8.18,1.11,9.3,1.13,7.62,1.09,5,0.0,0.0,0,0,0,0,2,4,0,0,2,2,4,6,0.5,0.6667
1,171,50,3,74.0,5950,732.0,3.0,0.0,1.11,6.5,1.11,8.01,1.15,8.01,1.11,6.69,3,1.0,1.0,1,1,1,1,2,2,0,1,0,2,2,4,1.0,0.5
1,221,162,86,88.0,651,629.0,3.0,0.0,1.2,4.5,1.24,4.62,1.24,4.85,1.21,4.45,3,1.0,1.0,1,1,1,1,2,0,1,1,1,1,3,1,0.6667,0.0
1,247,174,20,50.0,1755,965.0,3.0,2.0,1.28,3.75,1.38,3.36,1.38,3.76,1.32,3.41,5,1.0,1.0,1,1,1,1,6,4,1,1,1,1,7,5,0.8571,0.8
1,186,220,32,87.0,1314,640.0,3.0,0.0,1.72,2.1,1.77,2.18,1.78,2.18,1.74,2.11,3,1.0,1.0,1,1,1,1,3,5,0,0,3,2,6,7,0.5,0.7143
1,229,287,54,67.0,895,781.0,3.0,1.0,1.22,4.33,1.25,4.42,1.26,4.42,1.24,4.1,4,1.0,1.0,1,1,1,1,2,1,1,1,4,3,6,4,0.3333,0.25
1,119,160,68,105.0,770,546.0,3.0,0.0,1.66,2.2,1.66,2.37,1.7,2.47,1.63,2.29,3,1.0,1.0,1,1,1,1,1,3,0,0,2,4,3,7,0.3333,0.4286
1,21,253,29,73.0,1325,734.0,3.0,0.0,1.08,8.0,1.07,10.68,1.1,10.68,1.07,8.58,3,1.0,1.0,1,1,1,1,5,2,1,1,2,5,7,7,0.7143,0.2857
1,43,168,78,16.0,695,1970.0,3.0,0.0,2.5,1.53,2.6,1.56,2.78,1.6,2.58,1.51,3,0.0,0.0,0,0,0,0,2,3,0,0,2,4,4,7,0.5,0.4286
1,151,281,85,81.0,656,675.0,3.0,2.0,1.5,2.62,1.45,2.97,1.52,2.97,1.47,2.71,5,0.0,0.0,1,1,1,1,3,0,1,1,1,4,4,4,0.75,0.0
1,62,270,57,70.0,860,750.0,3.0,0.0,1.8,2.0,1.8,2.13,1.91,2.17,1.83,1.98,3,1.0,1.0,1,1,1,1,6,3,1,1,1,4,7,7,0.8571,0.4286
1,117,51,25,89.0,1410,618.0,3.0,0.0,1.2,4.5,1.17,5.85,1.22,5.85,1.17,5.05,3,1.0,1.0,1,1,1,1,2,0,1,1,4,1,6,1,0.3333,0.0
1,244,46,43,14.0,1053,2625.0,3.0,2.0,3.4,1.33,3.56,1.34,3.56,1.36,3.35,1.33,5,0.0,0.0,0,0,0,0,4,2,1,1,2,4,6,6,0.6667,0.3333
1,121,64,60,34.0,838,1230.0,3.0,2.0,1.44,2.75,1.42,3.13,1.5,3.14,1.43,2.82,5,0.0,0.0,1,1,1,1,3,1,1,1,1,5,4,6,0.75,0.1667
1,10,95,110,212.0,515,234.0,3.0,0.0,1.44,2.75,1.52,2.74,1.57,2.88,1.5,2.61,3,1.0,1.0,1,1,1,1,3,0,1,1,2,1,5,1,0.6,0.0
1,185,180,114,178.0,504,286.0,3.0,0.0,1.44,2.75,1.46,2.94,1.5,2.94,1.45,2.76,3,1.0,1.0,1,1,1,1,1,0,1,1,0,1,1,1,1.0,0.0
1,32,85,37,59.0,1201,853.0,3.0,0.0,1.4,3.0,1.38,3.33,1.42,3.35,1.38,3.06,3,1.0,1.0,1,1,1,1,4,1,1,1,0,3,4,4,1.0,0.25
1,101,99,39,102.0,1125,570.0,3.0,0.0,1.11,6.5,1.15,6.55,1.16,7.5,1.12,6.3,3,1.0,1.0,1,1,1,1,6,1,1,1,1,2,7,3,0.8571,0.3333
1,206,58,76,304.0,707,111.0,3.0,0.0,1.2,4.5,1.18,5.68,1.22,5.68,1.18,4.96,3,1.0,1.0,1,1,1,1,3,0,1,1,3,2,6,2,0.5,0.0
1,44,74,2,180.0,7945,284.0,3.0,0.0,1.005,29.0,1.005,35.08,1.02,40.0,1.01,24.63,3,1.0,1.0,1,1,1,1,7,0,1,1,0,2,7,2,1.0,0.0
1,91,14,15,95.0,2525,595.0,3.0,1.0,1.2,4.5,1.18,5.61,1.22,5.65,1.18,4.98,4,1.0,1.0,1,1,1,1,5,5,0,1,1,2,6,7,0.8333,0.7143
1,45,240,23,101.0,1460,572.0,3.0,1.0,1.2,4.5,1.26,4.34,1.26,5.0,1.22,4.34,4,1.0,1.0,1,1,1,1,5,1,1,1,1,1,6,2,0.8333,0.5
1,42,1,104,134.0,548,418.0,3.0,0.0,1.9,1.9,1.95,1.95,1.98,2.03,1.89,1.93,3,1.0,1.0,0,0,1,1,3,2,1,1,1,2,4,4,0.75,0.5
1,104,263,28,132.0,1365,420.0,3.0,1.0,1.11,6.5,1.1,8.72,1.14,8.72,1.1,7.14,4,1.0,1.0,1,1,1,1,4,0,1,1,2,3,6,3,0.6667,0.0
1,266,169,33,111.0,1235,512.0,3.0,0.0,1.12,6.0,1.14,6.87,1.15,6.87,1.14,5.91,3,1.0,1.0,1,1,1,1,4,2,1,1,3,1,7,3,0.5714,0.6667
1,11,217,82,121.0,670,465.0,3.0,1.0,1.22,4.33,1.22,4.89,1.23,5.0,1.2,4.6,4,1.0,1.0,1,1,1,1,2,0,1,1,3,4,5,4,0.4,0.0
1,53,114,147,53.0,388,900.0,3.0,1.0,3.75,1.28,4.21,1.27,4.21,1.31,3.86,1.26,4,0.0,0.0,0,0,0,0,1,3,0,0,2,2,3,5,0.3333,0.6
1,164,48,1,44.0,12355,1040.0,3.0,0.0,1.03,15.0,1.04,16.35,1.05,17.0,1.03,13.12,3,1.0,1.0,1,1,1,1,7,2,1,1,0,3,7,5,1.0,0.4
1,264,177,90,149.0,617,385.0,3.0,2.0,1.57,2.37,1.63,2.45,1.64,2.49,1.6,2.35,5,1.0,1.0,1,1,1,1,3,0,1,1,1,2,4,2,0.75,0.0
1,41,116,38,83.0,1168,667.0,3.0,1.0,1.14,5.5,1.21,5.12,1.21,5.6,1.18,4.97,4,1.0,1.0,1,1,1,1,4,0,1,1,3,3,7,3,0.5714,0.0
1,257,279,40,100.0,1101,574.0,3.0,1.0,1.33,3.4,1.33,3.66,1.36,3.79,1.33,3.36,4,1.0,1.0,1,1,1,1,3,1,1,1,3,4,6,5,0.5,0.2
1,197,19,91,173.0,616,292.0,3.0,1.0,3.2,1.36,3.28,1.39,3.5,1.4,3.18,1.35,4,1.0,1.0,0,0,0,0,3,0,1,1,1,1,4,1,0.75,0.0
1,122,139,47,190.0,983,269.0,3.0,0.0,1.16,5.0,1.17,5.86,1.18,5.86,1.17,5.19,3,1.0,1.0,1,1,1,1,7,0,1,1,0,3,7,3,1.0,0.0
1,228,195,45,24.0,1035,1425.0,3.0,0.0,1.57,2.37,1.53,2.71,1.58,2.71,1.52,2.54,3,0.0,0.0,1,1,1,1,4,2,1,1,2,2,6,4,0.6667,0.5
1,144,153,4,131.0,4685,421.0,3.0,1.0,1.02,19.0,1.02,21.16,1.03,26.5,1.02,16.85,4,1.0,1.0,1,1,1,1,5,2,1,1,2,2,7,4,0.7143,0.5
1,76,2,12,71.0,2785,750.0,3.0,1.0,1.16,5.0,1.16,6.06,1.18,6.25,1.15,5.52,4,1.0,1.0,1,1,1,1,5,2,1,1,2,4,7,6,0.7143,0.3333
1,123,226,42,84.0,1055,665.0,3.0,0.0,1.14,5.5,1.14,6.97,1.16,7.3,1.14,5.95,3,1.0,1.0,1,1,1,1,4,1,1,1,2,3,6,4,0.6667,0.25
1,134,103,75,136.0,731,416.0,3.0,1.0,1.3,3.5,1.34,3.63,1.34,3.7,1.31,3.48,4,1.0,1.0,1,1,1,1,4,3,1,1,3,1,7,4,0.5714,0.75
1,241,77,9,58.0,3235,855.0,3.0,1.0,1.3,3.5,1.28,4.15,1.32,4.25,1.27,3.86,4,1.0,1.0,1,1,1,1,2,0,1,1,0,3,2,3,1.0,0.0
1,118,150,5,56.0,4360,875.0,3.0,2.0,1.11,6.5,1.13,7.01,1.15,7.3,1.12,6.38,5,1.0,1.0,1,1,1,1,6,0,1,1,1,6,7,6,0.8571,0.0
1,175,130,72,66.0,741,796.0,3.0,2.0,1.33,3.4,1.32,3.72,1.42,3.72,1.33,3.33,5,0.0,0.0,1,1,1,1,3,3,0,1,2,1,5,4,0.6,0.75
1,33,201,273,49.0,151,975.0,3.0,0.0,2.3,1.61,2.24,1.73,2.35,1.73,2.25,1.65,3,0.0,0.0,0,0,0,0,1,3,0,0,2,2,3,5,0.3333,0.6
1,172,80,148,183.0,386,278.0,3.0,0.0,1.61,2.3,1.69,2.3,1.7,2.35,1.65,2.24,3,1.0,1.0,1,1,1,1,3,0,1,1,1,1,4,1,0.75,0.0
1,276,254,35,112.0,1226,509.0,3.0,0.0,1.44,2.75,1.55,2.64,1.55,2.8,1.48,2.66,3,1.0,1.0,1,1,1,1,4,3,1,1,3,1,7,4,0.5714,0.75
1,227,106,30,41.0,1325,1065.0,3.0,2.0,1.72,2.1,1.78,2.17,1.8,2.17,1.76,2.08,5,1.0,1.0,1,1,1,1,4,3,1,1,0,3,4,6,1.0,0.5
1,181,49,94,108.0,599,530.0,3.0,1.0,2.75,1.44,2.66,1.54,2.79,1.61,2.64,1.49,4,1.0,1.0,0,0,0,0,3,2,1,1,1,4,4,6,0.75,0.3333
1,88,210,21,65.0,1690,805.0,3.0,0.0,1.22,4.33,1.19,5.38,1.23,5.38,1.19,4.68,3,1.0,1.0,1,1,1,1,6,4,1,1,0,3,6,7,1.0,0.5714
1,286,213,69,133.0,757,418.0,3.0,0.0,2.75,1.44,2.76,1.51,2.88,1.51,2.72,1.46,3,1.0,1.0,0,0,0,0,2,2,0,0,5,2,7,4,0.2857,0.5
1,260,37,55,51.0,883,955.0,3.0,2.0,1.57,2.37,1.6,2.5,1.6,2.63,1.55,2.48,5,0.0,0.0,1,1,1,1,3,2,1,1,1,4,4,6,0.75,0.3333
1,109,120,11,,2800,,3.0,0.0,1.04,13.0,1.05,13.87,1.06,15.25,1.04,12.38,3,,,1,1,1,1,6,0,1,1,0,1,6,1,1.0,0.0
1,242,8,26,187.0,1385,272.0,3.0,0.0,1.4,3.0,1.45,3.0,1.45,3.05,1.41,2.91,3,1.0,1.0,1,1,1,1,4,1,1,1,2,3,6,4,0.6667,0.25
1,98,90,27,80.0,1370,678.0,3.0,1.0,1.22,4.33,1.22,4.9,1.25,4.9,1.22,4.36,4,1.0,1.0,1,1,1,1,4,1,1,1,1,4,5,5,0.8,0.2
1,147,224,127,64.0,438,806.0,3.0,1.0,1.25,4.0,1.27,4.24,1.36,4.33,1.25,3.99,4,0.0,0.0,1,1,1,1,2,0,1,1,4,2,6,2,0.3333,0.0
1,20,36,146,52.0,388,913.0,3.0,1.0,3.4,1.33,3.64,1.33,3.64,1.35,3.44,1.31,4,0.0,0.0,0,0,0,0,1,1,0,0,1,3,2,4,0.5,0.25
1,25,176,48,119.0,976,483.0,3.0,2.0,2.5,1.53,2.93,1.47,2.93,1.55,2.62,1.5,5,1.0,1.0,0,0,0,0,2,1,1,1,5,2,7,3,0.2857,0.3333
1,251,65,17,103.0,1965,569.0,3.0,0.0,1.12,6.0,1.12,7.68,1.15,7.68,1.12,6.47,3,1.0,1.0,1,1,1,1,4,2,1,1,1,3,5,5,0.8,0.4
2,248,221,6,86.0,4080,651.0,3.0,1.0,1.1,7.0,1.08,10.03,1.11,10.2,1.08,8.41,4,1.0,1.0,1,1,1,1,4,0,1,1,1,2,5,2,0.8,0.0
2,10,45,110,23.0,515,1460.0,3.0,1.0,3.75,1.28,4.34,1.26,4.5,1.29,3.94,1.25,4,0.0,0.0,0,0,0,0,1,0,1,1,2,5,3,5,0.3333,0.0
2,44,185,2,114.0,7945,504.0,3.0,0.0,1.002,41.0,1.01,31.85,1.01,67.0,1.01,28.49,3,1.0,1.0,1,1,1,1,7,0,1,1,0,1,7,1,1.0,0.0
2,21,151,29,85.0,1325,656.0,3.0,0.0,1.12,6.0,1.12,7.45,1.14,8.8,1.12,6.55,3,1.0,1.0,1,1,1,1,5,1,1,1,0,2,5,3,1.0,0.3333
2,113,11,7,82.0,3860,670.0,3.0,1.0,1.33,3.4,1.39,3.27,1.4,3.6,1.35,3.23,4,1.0,1.0,1,1,1,1,5,1,1,1,1,1,6,2,0.8333,0.5
2,43,101,78,39.0,695,1125.0,3.0,1.0,2.0,1.8,1.99,1.91,2.03,1.95,1.96,1.85,4,0.0,0.0,0,0,0,0,1,3,0,0,1,3,2,6,0.5,0.5
2,186,165,32,109.0,1314,520.0,3.0,0.0,1.22,4.33,1.27,4.22,1.27,4.4,1.24,4.12,3,1.0,1.0,1,1,1,1,2,0,1,1,1,1,3,1,0.6667,0.0
2,121,206,60,76.0,838,707.0,3.0,2.0,1.4,3.0,1.45,2.98,1.47,3.0,1.42,2.86,5,1.0,1.0,1,1,1,1,2,1,1,1,1,2,3,3,0.6667,0.3333
2,63,229,252,54.0,182,895.0,3.0,0.0,7.0,1.1,7.53,1.12,7.95,1.13,6.88,1.11,3,0.0,0.0,0,0,0,0,1,1,0,0,1,1,2,2,0.5,0.5
2,71,271,63,31.0,810,1320.0,3.0,0.0,2.5,1.53,2.68,1.53,2.75,1.55,2.58,1.51,3,0.0,0.0,0,0,0,0,4,3,1,1,1,1,5,4,0.8,0.75
2,27,234,46,13.0,997,2710.0,3.0,2.0,2.5,1.53,2.55,1.58,2.7,1.58,2.51,1.53,5,0.0,0.0,0,0,0,0,5,3,1,1,0,2,5,5,1.0,0.6
2,104,32,28,37.0,1365,1201.0,3.0,0.0,1.53,2.5,1.54,2.67,1.59,2.67,1.54,2.5,3,1.0,1.0,1,1,1,1,4,3,1,1,0,1,4,4,1.0,0.75
2,171,252,3,144.0,5950,391.0,3.0,0.0,1.02,19.0,1.01,26.81,1.03,26.81,1.02,17.43,3,1.0,1.0,1,1,1,1,2,0,1,1,0,1,2,1,1.0,0.0
2,41,244,38,43.0,1168,1053.0,3.0,2.0,1.44,2.75,1.48,2.86,1.48,3.02,1.44,2.82,5,1.0,1.0,1,1,1,1,1,1,0,1,3,3,4,4,0.25,0.25
2,62,117,57,25.0,860,1410.0,3.0,0.0,1.4,3.0,1.48,2.88,1.48,3.25,1.41,2.94,3,0.0,0.0,1,1,1,1,5,0,1,1,1,2,6,2,0.8333,0.0
2,122,227,47,30.0,983,1325.0,2.0,0.0,1.61,2.3,1.6,2.5,1.74,2.5,1.65,2.26,2,0.0,0.0,1,1,1,1,3,2,1,1,4,2,7,4,0.4286,0.5
2,144,197,4,91.0,4685,616.0,3.0,1.0,1.02,19.0,1.01,27.83,1.03,27.83,1.01,18.07,4,1.0,1.0,1,1,1,1,5,0,1,1,0,3,5,3,1.0,0.0
2,53,266,147,33.0,388,1235.0,3.0,0.0,3.5,1.3,3.35,1.38,3.54,1.41,3.3,1.34,3,0.0,0.0,0,0,0,0,1,3,0,0,0,1,1,4,1.0,0.75
2,119,247,68,20.0,770,1755.0,3.0,1.0,3.5,1.3,3.69,1.33,3.69,1.34,3.46,1.31,4,0.0,0.0,0,0,0,0,1,5,0,0,0,1,1,6,1.0,0.8333
2,118,172,5,148.0,4360,386.0,3.0,0.0,1.14,5.5,1.13,7.01,1.15,7.4,1.12,6.25,3,1.0,1.0,1,1,1,1,6,2,1,1,0,1,6,3,1.0,0.6667
2,164,42,1,104.0,12355,548.0,3.0,0.0,1.005,29.0,1.005,36.33,1.02,39.0,1.01,24.18,3,1.0,1.0,1,1,1,1,7,1,1,1,0,2,7,3,1.0,0.3333
2,20,98,146,27.0,388,1370.0,3.0,1.0,6.0,1.12,6.41,1.15,7.0,1.15,6.0,1.13,4,0.0,0.0,0,0,0,0,1,3,0,0,0,1,1,4,1.0,0.75
2,276,33,35,273.0,1226,151.0,3.0,0.0,1.3,3.5,1.33,3.65,1.4,3.8,1.31,3.49,3,1.0,1.0,1,1,1,1,1,0,1,1,3,1,4,1,0.25,0.0
2,228,257,45,40.0,1035,1101.0,3.0,1.0,1.36,3.2,1.42,3.11,1.45,3.38,1.38,3.05,4,0.0,0.0,1,1,1,1,2,0,1,1,2,3,4,3,0.5,0.0
2,286,181,69,94.0,757,599.0,3.0,1.0,1.53,2.5,1.49,2.84,1.57,2.84,1.49,2.63,4,1.0,1.0,1,1,1,1,1,1,0,1,1,2,2,3,0.5,0.3333
2,241,175,9,72.0,3235,741.0,3.0,2.0,1.08,8.0,1.09,9.52,1.1,11.25,1.08,8.44,5,1.0,1.0,1,1,1,1,2,0,1,1,0,3,2,3,1.0,0.0
2,251,25,17,48.0,1965,976.0,3.0,0.0,1.1,7.0,1.1,8.43,1.14,8.55,1.1,7.34,3,1.0,1.0,1,1,1,1,3,0,1,1,1,2,4,2,0.75,0.0
2,91,264,15,90.0,2525,617.0,3.0,0.0,1.08,8.0,1.08,10.46,1.09,10.75,1.07,8.82,3,1.0,1.0,1,1,1,1,3,0,1,1,2,3,5,3,0.6,0.0
2,88,123,21,42.0,1690,1055.0,3.0,0.0,1.44,2.75,1.49,2.84,1.49,2.95,1.45,2.78,3,1.0,1.0,1,1,1,1,5,1,1,1,1,3,6,4,0.8333,0.25
2,109,147,11,127.0,2800,438.0,3.0,1.0,1.1,7.0,1.14,6.87,1.14,8.1,1.11,6.69,4,1.0,1.0,1,1,1,1,5,0,1,1,1,2,6,2,0.8333,0.0
2,76,134,12,75.0,2785,731.0,3.0,1.0,1.44,2.75,1.48,2.87,1.48,2.92,1.45,2.76,4,1.0,1.0,1,1,1,1,4,1,1,1,1,3,5,4,0.8,0.25
2,260,242,55,26.0,883,1385.0,3.0,2.0,3.0,1.4,3.1,1.43,3.1,1.5,2.87,1.43,5,0.0,0.0,0,0,0,0,1,2,0,0,2,2,3,4,0.3333,0.5
3,113,186,7,32.0,3860,1314.0,3.0,2.0,1.3,3.5,1.32,3.79,1.35,3.82,1.3,3.54,5,1.0,1.0,1,1,1,1,5,0,1,1,0,2,5,2,1.0,0.0
3,41,62,38,57.0,1168,860.0,2.0,1.0,2.3,1.61,2.27,1.71,2.51,1.71,2.3,1.63,3,1.0,1.0,0,0,0,0,1,3,0,0,0,2,1,5,1.0,0.6
3,171,71,3,63.0,5950,810.0,3.0,0.0,1.11,6.5,1.14,6.87,1.15,7.45,1.12,6.4,3,1.0,1.0,1,1,1,1,2,1,1,1,0,3,2,4,1.0,0.25
3,119,63,68,252.0,770,182.0,3.0,1.0,1.25,4.0,1.25,4.48,1.3,4.5,1.24,4.09,4,1.0,1.0,1,1,1,1,1,0,1,1,0,1,1,1,1.0,0.0
3,43,10,78,110.0,695,515.0,3.0,2.0,1.57,2.37,1.64,2.42,1.64,2.55,1.58,2.42,5,1.0,1.0,1,1,1,1,1,0,1,1,0,1,1,1,1.0,0.0
3,44,21,2,29.0,7945,1325.0,3.0,1.0,1.03,15.0,1.05,14.01,1.05,21.0,1.03,13.15,4,1.0,1.0,1,1,1,1,6,2,1,1,1,3,7,5,0.8571,0.4
3,76,88,12,21.0,2785,1690.0,3.0,1.0,1.66,2.2,1.71,2.27,1.74,2.27,1.68,2.2,4,1.0,1.0,1,1,1,1,2,2,0,1,2,3,4,5,0.5,0.4
3,118,276,5,35.0,4360,1226.0,3.0,2.0,1.3,3.5,1.33,3.67,1.36,3.82,1.31,3.53,5,1.0,1.0,1,1,1,1,5,0,1,1,1,1,6,1,0.8333,0.0
3,248,121,6,60.0,4080,838.0,3.0,1.0,1.16,5.0,1.18,5.61,1.19,5.7,1.17,5.12,4,1.0,1.0,1,1,1,1,4,0,1,1,0,2,4,2,1.0,0.0
3,228,91,45,15.0,1035,2525.0,3.0,2.0,3.0,1.4,2.96,1.46,3.38,1.46,3.01,1.4,5,0.0,0.0,0,0,0,0,2,0,1,1,0,3,2,3,1.0,0.0
3,104,27,28,46.0,1365,997.0,3.0,0.0,1.33,3.4,1.4,3.2,1.4,3.5,1.35,3.21,3,1.0,1.0,1,1,1,1,3,1,1,1,1,4,4,5,0.75,0.2
3,164,53,1,147.0,12355,388.0,3.0,0.0,1.005,29.0,1.01,25.7,1.02,39.0,1.01,22.31,3,1.0,1.0,1,1,1,1,7,0,1,1,0,1,7,1,1.0,0.0
3,144,122,4,47.0,4685,983.0,3.0,1.0,1.2,4.5,1.27,4.27,1.27,4.56,1.23,4.25,4,1.0,1.0,1,1,1,1,5,0,1,1,0,3,5,3,1.0,0.0
3,251,20,17,146.0,1965,388.0,3.0,0.0,1.08,8.0,1.09,9.44,1.11,9.5,1.09,7.82,3,1.0,1.0,1,1,1,1,2,0,1,1,1,1,3,1,0.6667,0.0
3,241,286,9,69.0,3235,757.0,3.0,0.0,1.28,3.75,1.31,3.79,1.32,4.2,1.28,3.75,3,1.0,1.0,1,1,1,1,2,0,1,1,0,1,2,1,1.0,0.0
3,109,260,11,55.0,2800,883.0,3.0,0.0,1.3,3.5,1.31,3.81,1.32,3.85,1.3,3.6,3,1.0,1.0,1,1,1,1,5,0,1,1,0,1,5,1,1.0,0.0
4,171,119,3,68.0,5950,770.0,3.0,0.0,1.08,8.0,1.1,9.05,1.12,9.3,1.09,7.83,3,1.0,1.0,1,1,1,1,1,0,1,1,0,1,1,1,1.0,0.0
4,104,248,28,6.0,1365,4080.0,3.0,2.0,2.1,1.72,2.2,1.77,2.2,1.8,2.1,1.75,5,0.0,0.0,0,0,0,0,3,2,1,1,0,2,3,4,1.0,0.5
4,44,43,2,78.0,7945,695.0,3.0,0.0,1.005,34.0,1.01,36.83,1.02,39.0,1.01,24.13,3,1.0,1.0,1,1,1,1,6,0,1,1,0,1,6,1,1.0,0.0
4,113,41,7,38.0,3860,1168.0,3.0,2.0,1.44,2.75,1.45,3.05,1.5,3.05,1.46,2.72,5,1.0,1.0,1,1,1,1,2,0,1,1,3,1,5,1,0.4,0.0
4,164,228,1,45.0,12355,1035.0,3.0,0.0,1.04,13.0,1.05,15.42,1.05,17.5,1.03,13.25,3,1.0,1.0,1,1,1,1,7,0,1,1,0,2,7,2,1.0,0.0
4,144,251,4,17.0,4685,1965.0,3.0,0.0,1.36,3.2,1.4,3.3,1.4,3.38,1.36,3.16,3,1.0,1.0,1,1,1,1,5,0,1,1,0,2,5,2,1.0,0.0
4,118,76,5,12.0,4360,2785.0,3.0,1.0,2.1,1.72,2.06,1.87,2.12,1.87,2.04,1.79,4,1.0,1.0,0,0,0,0,4,0,1,1,1,2,5,2,0.8,0.0
4,109,241,11,9.0,2800,3235.0,3.0,1.0,2.75,1.44,3.03,1.45,3.03,1.52,2.79,1.45,4,0.0,0.0,0,0,0,0,1,1,0,0,4,1,5,2,0.2,0.5
5,171,104,3,28.0,5950,1365.0,3.0,1.0,1.36,3.2,1.42,3.19,1.48,3.32,1.38,3.08,4,1.0,1.0,1,1,1,1,1,2,0,0,0,1,1,3,1.0,0.6667
5,44,113,2,7.0,7945,3860.0,3.0,0.0,1.02,19.0,1.04,18.38,1.04,25.0,1.03,15.7,3,1.0,1.0,1,1,1,1,6,0,1,1,0,2,6,2,1.0,0.0
5,164,118,1,5.0,12355,4360.0,3.0,0.0,1.1,7.0,1.13,7.31,1.15,7.45,1.12,6.6,3,1.0,1.0,1,1,1,1,4,2,1,1,3,2,7,4,0.5714,0.5
5,144,109,4,11.0,4685,2800.0,3.0,0.0,1.28,3.75,1.31,3.93,1.45,4.0,1.29,3.7,3,1.0,1.0,1,1,1,1,4,0,1,1,1,1,5,1,0.8,0.0
6,44,171,2,3.0,7945,5950.0,3.0,0.0,1.12,6.0,1.15,6.69,1.17,7.0,1.14,6.13,3,1.0,1.0,1,1,1,1,5,0,1,1,1,1,6,1,0.8333,0.0
6,144,164,4,1.0,4685,12355.0,3.0,2.0,2.75,1.44,3.04,1.45,3.04,1.55,2.79,1.46,5,0.0,0.0,0,0,0,0,2,3,0,0,2,1,4,4,0.5,0.75
7,44,144,2,4.0,7945,4685.0,3.0,1.0,1.2,4.75,1.22,5.08,1.3,5.08,1.21,4.66,4,1.0,1.0,1,1,1,1,5,0,1,1,0,2,5,2,1.0,0.0
1,223,208,227,93.0,239,686.0,3.0,1.0,3.0,1.4,3.03,1.44,3.2,1.45,2.89,1.42,4,0.0,0.0,0,0,0,0,2,1,1,1,2,2,4,3,0.5,0.3333
1,102,2,213,98.0,252,679.0,3.0,1.0,1.44,2.75,1.45,3.0,1.46,3.05,1.43,2.83,4,0.0,0.0,1,1,1,1,2,2,0,1,1,4,3,6,0.6667,0.3333
1,142,21,75,13.0,788,2555.0,3.0,0.0,1.9,1.9,2.16,1.78,2.16,1.92,1.97,1.84,3,0.0,0.0,0,0,0,0,3,5,0,0,0,2,3,7,1.0,0.7143
1,123,155,30,253.0,1625,205.0,3.0,2.0,1.4,3.0,1.43,3.05,1.43,3.25,1.39,3.03,5,1.0,1.0,1,1,1,1,4,0,1,1,2,1,6,1,0.6667,0.0
1,113,90,35,34.0,1345,1384.0,3.0,2.0,1.57,2.37,1.6,2.5,1.66,2.79,1.52,2.56,5,0.0,0.0,1,1,1,1,6,1,1,1,0,4,6,5,1.0,0.2
1,268,140,99,125.0,671,464.0,3.0,0.0,1.28,3.75,1.35,3.51,1.35,3.75,1.31,3.44,3,1.0,1.0,1,1,1,1,2,0,1,1,1,1,3,1,0.6667,0.0
1,94,106,170,65.0,338,860.0,3.0,2.0,2.0,1.8,2.0,1.91,2.03,1.94,1.94,1.87,5,0.0,0.0,0,0,0,0,1,3,0,0,0,3,1,6,1.0,0.5
1,176,209,74,51.0,794,1024.0,3.0,0.0,2.2,1.66,2.24,1.73,2.29,1.75,2.15,1.71,3,0.0,0.0,0,0,0,0,1,1,0,0,2,4,3,5,0.3333,0.2
1,184,33,23,217.0,1805,249.0,3.0,0.0,1.25,4.0,1.29,4.0,1.29,4.63,1.25,4.01,3,1.0,1.0,1,1,1,1,6,1,1,1,0,2,6,3,1.0,0.3333
1,277,117,110,28.0,551,1665.0,3.0,0.0,1.72,2.1,1.71,2.27,1.82,2.27,1.71,2.15,3,0.0,0.0,1,1,1,1,4,2,1,1,2,4,6,6,0.6667,0.3333
1,290,91,106,27.0,587,1670.0,3.0,1.0,6.0,1.12,7.61,1.12,7.61,1.14,6.6,1.11,4,0.0,0.0,0,0,0,0,1,5,0,0,2,1,3,6,0.3333,0.8333
1,148,20,61,126.0,886,462.0,3.0,1.0,1.28,3.75,1.34,3.56,1.36,3.8,1.3,3.54,4,1.0,1.0,1,1,1,1,2,1,1,1,0,1,2,2,1.0,0.5
1,257,286,79,55.0,772,984.0,3.0,0.0,2.5,1.53,2.73,1.52,2.73,1.55,2.58,1.51,3,0.0,0.0,0,0,0,0,3,2,1,1,3,5,6,7,0.5,0.2857
1,41,55,26,82.0,1738,752.0,3.0,0.0,2.1,1.72,2.27,1.71,2.27,1.75,2.19,1.68,3,1.0,1.0,0,0,0,0,4,1,1,1,3,2,7,3,0.5714,0.3333
1,43,134,69,81.0,832,758.0,3.0,2.0,2.2,1.66,2.34,1.68,2.37,1.69,2.27,1.64,5,1.0,1.0,0,0,0,0,2,4,0,0,2,3,4,7,0.5,0.5714
