"",Date,Round,Winner,Loser,WRank,LRank,WPts,LPts,Wsets,Lsets,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,SJW,SJL,MaxW,MaxL,AvgW,AvgL,SetsTotales,LabelWinnerRank,LabelWinnerPoints,LabelWinnerOddsB65,LabelWinnerOddsPS,LabelWinnerOddsMAX,LabelWinnerOddsAvg,WinnerRoundsWon,LoserRoundsWon,LabelWinnerRounds,LabelWinnerRoundsAndOddsAvg
505,07/06/2019,Semifinals,Barty A.,Anisimova A.,8,51.0,4420,1110.0,2.0,1.0,1.44,2.75,1.83,1.96,1.06,8.94,1.47,2.94,2.28,1.64,1.56,3.06,1.47,2.75,3,1.0,1.0,1,1,1,1,1,0,1,1
506,07/06/2019,Semifinals,Vondrousova M.,Konta J.,38,26.0,1457,1785.0,2.0,0.0,2.2,1.66,1.06,9.33,1.5,2.57,2.16,1.79,1.29,3.66,2.38,1.79,2.23,1.68,2,0.0,0.0,0,0,0,0,1,0,1,1
507,08/06/2019,The Final,Barty A.,Vondrousova M.,8,38.0,4420,1457.0,2.0,0.0,1.62,2.4,1.16,5.27,1.38,2.99,1.6,2.54,3.58,1.31,1.64,2.6,1.59,2.43,2,1.0,1.0,1,1,1,1,1,0,1,1
508,27/09/2020,1st Round,Azarenka V.,Kovinic D.,14,73.0,3122,932.0,2.0,0.0,1.1,7.0,1.06,8.94,1.61,2.27,1.12,7.26,1.15,5.41,1.13,8.0,1.11,6.78,2,1.0,1.0,1,1,1,1,4,2,1,1
509,27/09/2020,1st Round,Sharma A.,Blinkova A.,134,59.0,529,1104.0,2.0,1.0,4.0,1.25,1.5,2.57,1.04,11.01,3.77,1.31,1.42,2.86,4.3,1.31,3.98,1.25,3,0.0,0.0,0,0,0,0,2,1,1,1
510,27/09/2020,1st Round,Kanepi K.,Bouzkova M.,106,46.0,656,1314.0,2.0,1.0,2.2,1.66,1.38,2.99,1.01,21.57,2.41,1.63,1.07,9.0,2.46,1.72,2.29,1.63,3,0.0,0.0,0,0,0,0,3,1,1,1
511,27/09/2020,1st Round,Alexandrova E.,Inglis M.,31,124.0,1775,586.0,2.0,0.0,1.1,7.0,1.61,2.27,2.14,1.69,1.11,7.9,1.53,2.5,1.14,8.55,1.1,7.17,2,1.0,1.0,1,1,1,1,5,0,1,1
512,27/09/2020,1st Round,Rakhimova K.,Rogers S.,189,55.0,349,1133.0,2.0,0.0,4.0,1.25,1.04,11.01,2.61,1.48,4.23,1.26,1.22,4.34,4.5,1.3,4.03,1.24,2,0.0,0.0,0,0,0,0,1,4,0,0
513,27/09/2020,1st Round,Sakkari M.,Tomljanovic A.,24,64.0,2240,1035.0,2.0,0.0,1.25,4.0,1.01,21.57,1.13,5.83,1.27,4.13,1.24,4.1,1.29,4.2,1.26,3.93,2,1.0,1.0,1,1,1,1,5,2,1,1
514,27/09/2020,1st Round,Mertens E.,Gasparyan M.,20,122.0,2490,601.0,2.0,0.0,1.06,10.0,2.14,1.69,1.49,2.59,1.06,11.51,2.05,1.77,1.07,13.0,1.05,10.31,2,1.0,1.0,1,1,1,1,6,0,1,1
515,27/09/2020,1st Round,Halep S.,Sorribes Tormo S.,2,70.0,7255,945.0,2.0,0.0,1.05,11.0,2.61,1.48,2.99,1.38,1.05,13.31,1.23,4.16,1.07,14.5,1.04,11.45,2,1.0,1.0,1,1,1,1,6,1,1,1
516,27/09/2020,1st Round,Sasnovich A.,Friedsam A.L.,96,104.0,738,680.0,2.0,1.0,1.53,2.5,1.13,5.83,2.4,1.56,1.57,2.54,2.89,1.42,1.62,2.55,1.56,2.44,3,1.0,1.0,1,1,1,1,5,0,1,1
517,27/09/2020,1st Round,Schmiedlova A.,Williams V.,161,75.0,427,929.0,2.0,0.0,1.61,2.3,1.49,2.59,1.06,9.23,1.75,2.19,1.51,2.59,1.75,2.47,1.65,2.26,2,0.0,0.0,1,1,1,1,2,2,0,1
518,27/09/2020,1st Round,Garcia C.,Kontaveit A.,45,21.0,1325,2330.0,2.0,1.0,3.5,1.3,2.99,1.38,2.16,1.67,3.77,1.31,3.41,1.32,3.77,1.34,3.52,1.3,3,0.0,0.0,0,0,0,0,7,3,1,1
519,27/09/2020,1st Round,Begu I.,Teichmann J.,72,54.0,932,1164.0,2.0,1.0,2.37,1.57,2.4,1.56,2.36,1.57,2.5,1.59,1.8,2.0,2.63,1.61,2.42,1.57,3,0.0,0.0,0,0,0,0,5,1,1,1
520,27/09/2020,1st Round,Strycova B.,Lepchenko V.,37,183.0,1570,359.0,2.0,0.0,1.53,2.5,1.06,9.23,1.12,6.01,1.6,2.47,7.68,1.09,1.61,2.57,1.56,2.44,2,1.0,1.0,1,1,1,1,4,2,1,1
521,27/09/2020,1st Round,Trevisan M.,Giorgi C.,159,74.0,429,930.0,1.0,0.0,2.62,1.5,2.16,1.67,1.04,10.96,2.88,1.47,2.04,1.79,2.9,1.51,2.71,1.47,1,0.0,0.0,0,0,0,0,3,4,0,0
522,27/09/2020,1st Round,Gauff C.,Konta J.,51,13.0,1234,3152.0,2.0,0.0,2.3,1.61,2.36,1.57,1.7,2.12,2.34,1.66,2.15,1.71,2.38,1.76,2.23,1.66,2,0.0,0.0,0,0,0,0,3,1,1,1
523,27/09/2020,1st Round,Putintseva Y.,Flipkens K.,27,79.0,1955,878.0,2.0,0.0,1.12,6.0,1.12,6.01,1.57,2.38,1.15,6.15,2.04,1.78,1.17,7.0,1.13,6.02,2,1.0,1.0,1,1,1,1,5,2,1,1
524,27/09/2020,1st Round,Podoroska N.,Minnen G.,131,111.0,545,636.0,2.0,0.0,1.2,4.5,1.04,10.96,1.14,5.57,1.22,4.82,1.2,4.62,1.25,4.85,1.2,4.49,2,0.0,0.0,1,1,1,1,1,0,1,1
525,27/09/2020,1st Round,Gavrilova D.,Yastremska D.,785,28.0,26,1925.0,2.0,0.0,4.5,1.2,1.7,2.12,1.31,3.35,4.76,1.22,1.22,4.33,4.8,1.28,4.44,1.21,2,0.0,0.0,0,0,0,0,2,0,1,1
526,27/09/2020,1st Round,Bouchard E.,Kalinskaya A.,168,108.0,411,643.0,2.0,0.0,1.36,3.2,1.57,2.38,1.03,13.47,1.35,3.48,1.19,4.71,1.4,3.55,1.34,3.27,2,0.0,0.0,1,1,1,1,3,0,1,1
527,27/09/2020,1st Round,Krejcikova B.,Stojanovic N.,117,91.0,618,761.0,2.0,0.0,1.33,3.4,1.14,5.57,1.51,2.53,1.36,3.41,1.09,7.55,1.37,3.45,1.34,3.28,2,0.0,0.0,1,1,1,1,2,0,1,1
528,28/09/2020,1st Round,Kvitova P.,Dodin O.,11,118.0,3736,614.0,2.0,0.0,1.11,6.5,1.31,3.35,1.07,8.56,1.1,8.19,1.18,4.87,1.13,8.19,1.11,6.67,2,1.0,1.0,1,1,1,1,6,1,1,1
529,28/09/2020,1st Round,Pera B.,Bellis C.,61,171.0,1075,400.0,2.0,0.0,1.53,2.5,1.03,13.47,5.23,1.15,1.5,2.76,2.84,1.43,1.62,2.76,1.52,2.56,2,1.0,1.0,1,1,1,1,2,1,1,1
530,28/09/2020,1st Round,Paolini J.,Bolsova A.,94,97.0,755,726.0,2.0,0.0,1.9,1.9,1.51,2.53,2.08,1.73,2.0,1.89,1.65,2.27,2.1,1.93,1.95,1.86,2,1.0,1.0,0,0,0,0,2,1,1,1
531,28/09/2020,1st Round,Errani S.,Puig M.,150,98.0,446,722.0,2.0,0.0,1.61,2.3,1.07,8.56,1.7,2.13,1.61,2.45,3.44,1.32,1.64,2.45,1.6,2.34,2,0.0,0.0,1,1,1,1,2,3,0,0
532,28/09/2020,1st Round,Bertens K.,Zavatska K.,8,112.0,4335,633.0,2.0,1.0,1.14,5.5,5.23,1.15,1.86,1.9,1.17,5.84,1.19,4.75,1.19,6.25,1.16,5.36,3,1.0,1.0,1,1,1,1,5,0,1,1
533,28/09/2020,1st Round,Siniakova K.,Davis L.,62,68.0,1045,967.0,2.0,0.0,1.25,4.0,2.08,1.73,1.56,2.39,1.25,4.33,1.09,7.55,1.26,4.75,1.23,4.13,2,1.0,1.0,1,1,1,1,5,1,1,1
534,28/09/2020,1st Round,Pironkova T.,Petkovic A.,157,95.0,430,750.0,2.0,0.0,1.57,2.37,1.7,2.13,1.2,4.46,1.54,2.62,1.5,2.62,1.62,2.68,1.53,2.51,2,0.0,0.0,1,1,1,1,3,4,0,0
535,28/09/2020,1st Round,Mchale C.,Muchova K.,81,26.0,857,1982.0,2.0,0.0,4.5,1.2,1.86,1.9,1.37,3.02,4.21,1.26,1.91,1.89,4.7,1.27,4.17,1.23,2,0.0,0.0,0,0,0,0,1,3,0,0
536,28/09/2020,1st Round,Pavlyuchenkova A.,Kuznetsova S.,38,33.0,1570,1631.0,2.0,1.0,2.37,1.57,1.56,2.39,1.36,3.06,2.45,1.61,1.3,3.55,2.5,1.65,2.36,1.59,3,0.0,0.0,0,0,0,0,5,2,1,1
537,28/09/2020,1st Round,Anisimova A.,Korpatsch T.,29,123.0,1905,601.0,2.0,0.0,1.14,5.5,1.2,4.46,2.18,1.66,1.22,4.84,2.32,1.62,1.22,5.7,1.18,4.96,2,1.0,1.0,1,1,1,1,3,0,1,1
538,28/09/2020,1st Round,Williams S.,Ahn K.,9,102.0,4080,698.0,2.0,0.0,1.07,9.0,1.37,3.02,1.43,2.77,1.09,8.99,2.07,1.77,1.12,10.2,1.08,8.23,2,1.0,1.0,1,1,1,1,5,0,1,1
539,28/09/2020,1st Round,Svitolina E.,Gracheva V.,5,89.0,4740,778.0,2.0,0.0,1.12,6.0,1.36,3.06,1.29,3.57,1.18,5.41,1.25,4.03,1.19,6.0,1.16,5.17,2,1.0,1.0,1,1,1,1,6,2,1,1
540,28/09/2020,1st Round,Hsieh S.W.,Haas B.,63,143.0,1035,470.0,2.0,0.0,2.1,1.72,2.18,1.66,1.12,5.97,2.2,1.74,1.25,4.04,2.2,1.8,2.13,1.72,2,1.0,1.0,0,0,0,0,4,0,1,1
541,28/09/2020,1st Round,Swiatek I.,Vondrousova M.,53,19.0,1200,2538.0,2.0,0.0,2.5,1.53,1.43,2.77,1.1,6.91,2.21,1.74,1.78,2.05,2.5,1.74,2.35,1.6,2,0.0,0.0,0,0,0,0,4,3,1,1
542,28/09/2020,1st Round,Zarazua R.,Jacquemot E.,178,522.0,378,71.0,2.0,0.0,1.22,4.33,1.29,3.57,1.17,4.95,1.19,5.31,1.58,2.41,1.23,5.4,1.19,4.68,2,1.0,1.0,1,1,1,1,1,1,0,1
543,28/09/2020,1st Round,Muguruza G.,Zidansek T.,15,82.0,3016,840.0,2.0,1.0,1.1,7.0,1.12,5.97,1.1,6.59,1.09,9.27,1.38,3.09,1.11,10.2,1.08,8.16,3,1.0,1.0,1,1,1,1,5,2,1,1
544,28/09/2020,1st Round,Zhang S.,Keys M.,40,16.0,1475,2962.0,2.0,0.0,3.2,1.36,1.1,6.91,1.38,2.97,3.07,1.42,2.19,1.69,3.25,1.42,3.06,1.38,2,0.0,0.0,0,0,0,0,5,6,0,0
545,28/09/2020,1st Round,Tig P.M.,Voegele S.,58,116.0,1105,618.0,2.0,0.0,1.16,5.0,1.17,4.95,1.08,7.61,1.25,4.41,1.25,4.06,1.25,5.5,1.22,4.31,2,1.0,1.0,1,1,1,1,1,0,1,1
546,28/09/2020,1st Round,Juvan K.,Kerber A.,103,22.0,693,2271.0,2.0,0.0,2.1,1.72,1.1,6.59,10.49,1.05,2.17,1.76,1.09,7.8,2.35,1.85,2.17,1.7,2,0.0,0.0,0,0,0,0,2,2,0,0
547,28/09/2020,1st Round,Cornet A.,Paquet C.,52,184.0,1230,359.0,2.0,0.0,1.1,7.0,1.38,2.97,1.3,3.49,1.15,6.29,2.09,1.75,1.15,7.95,1.1,6.88,2,1.0,1.0,1,1,1,1,5,1,1,1
548,28/09/2020,1st Round,Fernandez L.A.,Linette M.,100,36.0,714,1573.0,2.0,1.0,2.1,1.72,1.08,7.61,1.79,2.0,2.29,1.68,1.19,4.77,2.3,1.73,2.19,1.68,3,0.0,0.0,0,0,0,0,3,4,0,0
549,28/09/2020,1st Round,Hercog P.,Parry D.,47,304.0,1310,186.0,2.0,0.0,1.12,6.0,10.49,1.05,1.06,8.75,1.15,6.35,1.84,1.98,1.15,6.6,1.13,5.91,2,1.0,1.0,1,1,1,1,4,2,1,1
550,28/09/2020,1st Round,Pliskova Kr.,Kuzmova V.,69,90.0,960,775.0,2.0,0.0,1.44,2.75,1.3,3.49,1.33,3.24,1.56,2.56,3.09,1.37,1.6,2.75,1.52,2.56,2,1.0,1.0,1,1,1,1,1,2,0,0
551,28/09/2020,1st Round,Burel C.,Rus A.,415,67.0,109,971.0,2.0,1.0,4.33,1.22,1.79,2.0,1.64,2.22,4.43,1.25,2.97,1.4,4.55,1.25,4.2,1.23,3,0.0,0.0,0,0,0,0,1,0,1,1
552,29/09/2020,1st Round,Hibino N.,Kostyuk M.,84,119.0,838,605.0,2.0,0.0,4.33,1.22,1.06,8.75,2.13,1.7,4.2,1.26,1.27,3.81,4.36,1.3,4.0,1.25,2,1.0,1.0,0,0,0,0,2,1,1,1
553,29/09/2020,1st Round,Ostapenko J.,Brengle M.,43,77.0,1360,906.0,2.0,0.0,1.28,3.75,1.33,3.24,1.38,2.96,1.29,3.94,1.28,3.71,1.32,4.0,1.28,3.71,2,1.0,1.0,1,1,1,1,3,3,0,1
554,29/09/2020,1st Round,Pliskova Ka.,Sherif M.,4,172.0,5205,400.0,2.0,1.0,1.14,5.5,1.64,2.22,1.25,3.89,1.13,6.92,1.54,2.48,1.16,7.0,1.13,6.13,3,1.0,1.0,1,1,1,1,6,1,1,1
555,29/09/2020,1st Round,Van Uytvanck A.,Peterson R.,65,50.0,1035,1255.0,2.0,1.0,1.72,2.1,2.13,1.7,1.81,1.97,1.7,2.27,1.51,2.57,1.75,2.3,1.68,2.19,3,0.0,0.0,1,1,1,1,4,3,1,1
556,29/09/2020,1st Round,Bogdan A.,Babos T.,93,107.0,755,650.0,2.0,0.0,1.36,3.2,1.38,2.96,1.25,3.83,1.38,3.27,1.21,4.38,1.4,3.35,1.36,3.14,2,1.0,1.0,1,1,1,1,3,1,1,1
557,29/09/2020,1st Round,Tauson C.,Brady J.,187,25.0,354,2165.0,2.0,1.0,3.0,1.4,1.25,3.89,1.08,7.55,2.93,1.45,1.07,8.76,3.23,1.45,2.96,1.4,3,0.0,0.0,0,0,0,0,2,3,0,0
558,29/09/2020,1st Round,Collins D.,Niculescu M.,57,141.0,1115,480.0,2.0,1.0,1.9,1.9,1.81,1.97,3.86,1.25,1.99,1.89,1.12,6.37,2.07,1.93,1.95,1.86,3,1.0,1.0,0,0,0,0,4,0,1,1
559,29/09/2020,1st Round,Rybakina E.,Cirstea S.,18,83.0,2546,839.0,2.0,0.0,1.22,4.33,1.25,3.83,2.36,1.58,1.24,4.47,1.07,8.41,1.29,4.55,1.23,4.2,2,1.0,1.0,1,1,1,1,3,4,0,0
560,29/09/2020,1st Round,Kenin S.,Samsonova L.,6,125.0,4700,576.0,2.0,1.0,1.3,3.5,1.08,7.55,1.56,2.39,1.29,3.9,1.52,2.55,1.33,3.9,1.29,3.58,3,1.0,1.0,1,1,1,1,3,0,1,1
561,29/09/2020,1st Round,Bara I.,Vekic D.,142,30.0,479,1880.0,2.0,0.0,3.0,1.4,3.86,1.25,2.82,1.42,3.02,1.43,1.46,2.72,3.02,1.48,2.85,1.43,2,0.0,0.0,0,0,0,0,1,3,0,0
562,29/09/2020,1st Round,Siegemund L.,Mladenovic K.,66,44.0,971,1335.0,2.0,0.0,1.66,2.2,2.36,1.58,1.41,2.85,1.8,2.11,1.67,2.21,1.8,2.27,1.69,2.16,2,0.0,0.0,1,1,1,1,2,4,0,0
563,29/09/2020,1st Round,Jabeur O.,Diyas Z.,35,76.0,1573,918.0,2.0,1.0,1.28,3.75,1.56,2.39,1.94,1.82,1.27,4.1,1.24,4.11,1.32,4.5,1.25,3.98,3,1.0,1.0,1,1,1,1,3,4,0,0
564,29/09/2020,1st Round,Ferro F.,Watson H.,49,56.0,1267,1130.0,2.0,0.0,1.2,4.5,2.82,1.42,1.07,8.1,1.21,4.91,1.04,11.56,1.23,4.95,1.2,4.57,2,1.0,1.0,1,1,1,1,3,2,1,1
565,29/09/2020,1st Round,Badosa P.,Kozlova K.,87,99.0,798,718.0,2.0,1.0,1.57,2.37,1.41,2.85,2.08,1.73,1.56,2.57,1.4,2.95,1.62,2.6,1.55,2.47,3,1.0,1.0,1,1,1,1,3,2,1,1
566,29/09/2020,1st Round,Goerges J.,Riske A.,41,23.0,1423,2256.0,2.0,1.0,2.37,1.57,1.94,1.82,1.24,3.98,2.37,1.65,1.84,1.97,2.41,1.67,2.33,1.61,3,0.0,0.0,0,0,0,0,3,1,1,1
567,29/09/2020,1st Round,Stephens S.,Diatchenko V.,34,115.0,1573,619.0,2.0,0.0,1.14,5.5,1.07,8.1,1.09,7.3,1.15,6.23,2.86,1.43,1.17,6.4,1.14,5.69,2,1.0,1.0,1,1,1,1,6,0,1,1
568,29/09/2020,1st Round,Martic P.,Doi M.,17,80.0,2850,863.0,2.0,0.0,1.16,5.0,2.08,1.73,1.37,3.02,1.16,5.91,1.23,4.17,1.18,6.0,1.15,5.43,2,1.0,1.0,1,1,1,1,4,0,1,1
569,29/09/2020,1st Round,Kasatkina D.,Tan H.,71,235.0,935,270.0,2.0,0.0,1.11,6.5,1.24,3.98,4.88,1.17,1.17,5.72,1.22,4.35,1.17,6.5,1.15,5.51,2,1.0,1.0,1,1,1,1,7,1,1,1
570,29/09/2020,1st Round,Sabalenka A.,Pegula J.,12,60.0,3615,1103.0,2.0,0.0,1.44,2.75,1.09,7.3,4.08,1.23,1.45,2.95,2.84,1.43,1.49,2.95,1.44,2.8,2,1.0,1.0,1,1,1,1,4,2,1,1
571,29/09/2020,1st Round,Kudermetova V.,Parmentier P.,42,164.0,1388,418.0,2.0,0.0,1.36,3.2,1.37,3.02,1.25,3.91,1.38,3.27,1.07,8.75,1.41,3.3,1.37,3.14,2,1.0,1.0,1,1,1,1,4,3,1,1
572,30/09/2020,2nd Round,Svitolina E.,Zarazua R.,5,178.0,4740,378.0,2.0,1.0,1.16,5.0,4.88,1.17,14.21,1.02,1.15,6.36,1.12,6.45,1.18,6.45,1.15,5.56,3,1.0,1.0,1,1,1,1,6,0,1,1
573,30/09/2020,2nd Round,Podoroska N.,Putintseva Y.,131,27.0,545,1955.0,2.0,1.0,2.75,1.44,4.08,1.23,1.48,2.6,2.74,1.51,1.68,2.2,3.0,1.51,2.74,1.46,3,0.0,0.0,0,0,0,0,1,3,0,0
574,30/09/2020,2nd Round,Alexandrova E.,Sharma A.,31,134.0,1775,529.0,2.0,0.0,1.36,3.2,1.25,3.91,1.23,4.03,1.34,3.57,1.35,3.2,1.38,3.94,1.33,3.36,2,1.0,1.0,1,1,1,1,2,0,1,1
575,30/09/2020,2nd Round,Schmiedlova A.,Azarenka V.,161,14.0,427,3122.0,2.0,0.0,8.0,1.08,14.21,1.02,1.19,4.54,8.16,1.1,1.13,6.0,9.3,1.11,7.51,1.09,2,0.0,0.0,0,0,0,0,1,2,0,0
576,30/09/2020,2nd Round,Bertens K.,Errani S.,8,150.0,4335,446.0,2.0,1.0,1.4,3.0,1.48,2.6,4.81,1.18,1.39,3.23,1.07,8.58,1.44,3.3,1.37,3.08,3,1.0,1.0,1,1,1,1,3,0,1,1
577,30/09/2020,2nd Round,Krejcikova B.,Strycova B.,117,37.0,618,1570.0,2.0,1.0,2.1,1.72,1.23,4.03,1.65,2.2,2.04,1.85,1.9,1.91,2.16,1.87,2.04,1.78,3,0.0,0.0,0,0,0,0,2,2,0,0
578,30/09/2020,2nd Round,Pironkova T.,Williams S.,157,9.0,430,4080.0,,,3.0,1.4,1.19,4.54,1.14,5.63,3.0,1.44,1.32,3.41,3.15,1.46,2.97,1.4,0,0.0,0.0,0,0,0,0,2,4,0,0
579,30/09/2020,2nd Round,Anisimova A.,Pera B.,29,61.0,1905,1075.0,2.0,0.0,1.53,2.5,4.81,1.18,1.04,11.06,1.56,2.56,1.28,3.67,1.57,2.65,1.53,2.51,2,1.0,1.0,1,1,1,1,3,0,1,1
580,30/09/2020,2nd Round,Bouchard E.,Gavrilova D.,168,785.0,411,26.0,2.0,1.0,1.5,2.62,1.65,2.2,2.45,1.54,1.51,2.74,1.52,2.54,1.53,2.75,1.49,2.64,3,1.0,1.0,1,1,1,1,1,1,0,1
581,30/09/2020,2nd Round,Siniakova K.,Pavlyuchenkova A.,62,38.0,1045,1570.0,2.0,0.0,2.2,1.66,1.14,5.63,2.21,1.65,2.2,1.74,2.54,1.52,2.3,1.75,2.18,1.69,2,0.0,0.0,0,0,0,0,4,2,1,1
582,30/09/2020,2nd Round,Swiatek I.,Hsieh S.W.,53,63.0,1200,1035.0,2.0,0.0,1.16,5.0,1.04,11.06,1.11,6.33,1.15,6.14,2.82,1.43,1.18,6.14,1.16,5.31,2,1.0,1.0,1,1,1,1,4,1,1,1
583,30/09/2020,2nd Round,Sakkari M.,Rakhimova K.,24,189.0,2240,349.0,2.0,0.0,1.1,7.0,2.45,1.54,1.93,1.84,1.12,7.32,1.48,2.68,1.13,8.5,1.1,6.95,2,1.0,1.0,1,1,1,1,3,0,1,1
584,30/09/2020,2nd Round,Mertens E.,Kanepi K.,20,106.0,2490,656.0,2.0,0.0,1.22,4.33,2.21,1.65,1.96,1.82,1.22,4.76,1.08,8.15,1.24,4.76,1.22,4.28,2,1.0,1.0,1,1,1,1,6,2,1,1
585,30/09/2020,2nd Round,Halep S.,Begu I.,2,72.0,7255,932.0,2.0,0.0,1.08,8.0,1.11,6.33,2.83,1.42,1.07,10.55,1.11,6.96,1.11,10.55,1.07,8.83,2,1.0,1.0,1,1,1,1,5,4,1,1
586,30/09/2020,2nd Round,Garcia C.,Sasnovich A.,45,96.0,1325,738.0,2.0,0.0,1.57,2.37,1.93,1.84,1.37,3.04,1.54,2.62,2.81,1.44,1.6,2.65,1.54,2.5,2,1.0,1.0,1,1,1,1,3,1,1,1
587,30/09/2020,2nd Round,Trevisan M.,Gauff C.,159,51.0,429,1234.0,2.0,1.0,3.5,1.3,1.96,1.82,1.1,6.79,3.7,1.32,1.13,5.87,3.72,1.35,3.44,1.31,3,0.0,0.0,0,0,0,0,2,2,0,0
588,01/10/2020,2nd Round,Ostapenko J.,Pliskova Ka.,43,4.0,1360,5205.0,2.0,0.0,2.3,1.61,2.83,1.42,1.4,2.89,2.3,1.68,1.91,1.9,2.33,1.83,2.23,1.66,2,0.0,0.0,0,0,0,0,2,3,0,0
589,01/10/2020,2nd Round,Kvitova P.,Paolini J.,11,94.0,3736,755.0,2.0,0.0,1.14,5.5,1.37,3.04,1.4,2.88,1.14,6.72,1.04,10.94,1.2,7.0,1.14,5.75,2,1.0,1.0,1,1,1,1,3,0,1,1
590,01/10/2020,2nd Round,Collins D.,Tauson C.,57,187.0,1115,354.0,2.0,0.0,2.3,1.61,1.1,6.79,2.26,1.62,2.47,1.6,1.44,2.79,2.55,1.63,2.41,1.57,2,1.0,1.0,0,0,0,0,2,0,1,1
591,01/10/2020,2nd Round,Kenin S.,Bogdan A.,6,93.0,4700,755.0,2.0,1.0,1.44,2.75,1.4,2.89,1.73,2.08,1.44,3.0,2.25,1.65,1.48,3.0,1.45,2.77,3,1.0,1.0,1,1,1,1,3,0,1,1
592,01/10/2020,2nd Round,Sabalenka A.,Kasatkina D.,12,71.0,3615,935.0,2.0,0.0,1.72,2.1,1.4,2.88,1.32,3.34,1.71,2.25,1.13,6.14,1.73,2.44,1.63,2.28,2,1.0,1.0,1,1,1,1,3,5,0,0
593,01/10/2020,2nd Round,Fernandez L.A.,Hercog P.,100,47.0,714,1310.0,2.0,1.0,2.5,1.53,2.26,1.62,3.64,1.27,2.47,1.6,1.65,2.26,2.53,1.65,2.41,1.57,3,0.0,0.0,0,0,0,0,2,2,0,0
594,01/10/2020,2nd Round,Badosa P.,Stephens S.,87,34.0,798,1573.0,2.0,1.0,2.3,1.61,1.73,2.08,1.15,5.3,2.4,1.63,1.27,3.82,2.5,1.67,2.38,1.59,3,0.0,0.0,0,0,0,0,3,5,0,0
595,01/10/2020,2nd Round,Tig P.M.,Mchale C.,58,81.0,1105,857.0,2.0,0.0,1.44,2.75,1.32,3.34,1.17,4.97,1.49,2.79,1.29,3.61,1.5,2.85,1.45,2.75,2,1.0,1.0,1,1,1,1,1,0,1,1
596,01/10/2020,2nd Round,Jabeur O.,Hibino N.,35,84.0,1573,838.0,2.0,0.0,1.5,2.62,3.64,1.27,1.07,8.07,1.51,2.73,2.86,1.42,1.59,2.77,1.51,2.58,2,1.0,1.0,1,1,1,1,3,0,1,1
597,01/10/2020,2nd Round,Burel C.,Juvan K.,415,103.0,109,693.0,2.0,0.0,4.0,1.25,1.15,5.3,1.4,2.89,4.21,1.26,1.07,9.04,4.25,1.27,3.98,1.25,2,0.0,0.0,0,0,0,0,1,0,1,1
598,01/10/2020,2nd Round,Siegemund L.,Goerges J.,66,41.0,971,1423.0,2.0,1.0,1.57,2.37,1.17,4.97,1.17,4.94,1.58,2.52,1.14,5.78,1.64,2.55,1.58,2.4,3,0.0,0.0,1,1,1,1,1,1,0,1
599,01/10/2020,2nd Round,Zhang S.,Cornet A.,40,52.0,1475,1230.0,2.0,0.0,2.62,1.5,1.07,8.07,1.13,5.73,2.64,1.54,1.15,5.38,2.72,1.59,2.56,1.52,2,1.0,1.0,0,0,0,0,2,3,0,0
600,01/10/2020,2nd Round,Bara I.,Van Uytvanck A.,142,65.0,479,1035.0,1.0,0.0,1.8,2.0,1.4,2.89,1.12,6.11,1.76,2.16,1.16,5.2,1.9,2.2,1.79,2.04,1,0.0,0.0,1,1,1,1,1,0,1,1
601,01/10/2020,2nd Round,Martic P.,Kudermetova V.,17,42.0,2850,1388.0,2.0,1.0,1.36,3.2,1.17,4.94,1.48,2.62,1.37,3.36,1.69,2.18,1.41,3.36,1.37,3.14,3,1.0,1.0,1,1,1,1,3,2,1,1
602,01/10/2020,2nd Round,Muguruza G.,Pliskova Kr.,15,69.0,3016,960.0,2.0,0.0,1.25,4.0,1.13,5.73,7.25,1.09,1.24,4.55,2.05,1.78,1.27,4.6,1.23,4.2,2,1.0,1.0,1,1,1,1,5,0,1,1
603,01/10/2020,2nd Round,Ferro F.,Rybakina E.,49,18.0,1267,2546.0,2.0,1.0,3.0,1.4,1.12,6.11,1.2,4.47,3.02,1.43,1.47,2.71,3.02,1.5,2.85,1.43,3,0.0,0.0,0,0,0,0,1,2,0,0
604,02/10/2020,3rd Round,Svitolina E.,Alexandrova E.,5,31.0,4740,1775.0,2.0,0.0,1.3,3.5,1.48,2.62,1.32,3.33,1.38,3.3,1.29,3.66,1.4,3.54,1.35,3.22,2,1.0,1.0,1,1,1,1,3,0,1,1
605,02/10/2020,3rd Round,Swiatek I.,Bouchard E.,53,168.0,1200,411.0,2.0,0.0,1.53,2.5,7.25,1.09,1.04,11.6,1.47,2.88,1.63,2.29,1.56,2.88,1.5,2.62,2,1.0,1.0,1,1,1,1,4,0,1,1
606,02/10/2020,3rd Round,Podoroska N.,Schmiedlova A.,131,161.0,545,427.0,2.0,0.0,1.9,1.9,1.2,4.47,1.22,4.17,1.89,1.99,2.25,1.65,1.95,2.0,1.88,1.92,2,1.0,1.0,0,1,1,1,1,0,1,1
607,02/10/2020,3rd Round,Halep S.,Anisimova A.,2,29.0,7255,1905.0,2.0,0.0,1.2,4.5,1.32,3.33,3.66,1.28,1.22,4.74,1.94,1.87,1.26,4.74,1.22,4.34,2,1.0,1.0,1,1,1,1,5,2,1,1
